API/UWI,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Well/Lease Name,Well Number,Entity Type,County/Parish,DI Basin,DI Play,DI Subplay,Reservoir,Production Type,Producing Status,Drill Type,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Lease Number,Spud Date,Measured Depth (TD),True Vertical Depth,Gross Perforated Interval,Field,State,District,AAPG Geologic Province,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,Surface Latitude (WGS84),Surface Longitude (WGS84),Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID,Other No.,Operator Alias ID (Legacy)
43013324850000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,7-24-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,WTR INJ,INACTIVE,V,2005-05-01,2007-02-01,31248.0000,18061.0000,23269.0000,2839.0000,140.0000,0.0000,,,1717,1825.0000,1120,9360.0000,14523.0000,11781.0000,2112.0000,14492,22647,18267.0000,110.0000,2482,,,,,,,,,,,75.0000,108.0000,558933.0000,93.0000,16,,0,12954,19997,2369,,,,1440.00,2203.0550,1730.00,453.9150,694.8000,,3244.0000,2,2254.0000,2,2795.0000,2,17.0000,2,,,,33.400000,2005-05-04,1,1,22,,,U-02458,2005-03-07,5928.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,24,09S,15E,,,,,P-540,40.0180635,-110.1794078,5107.0000,11251.0000,470.0000,106131325,0,100036953
43013324540000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,15-13-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-05-01,2006-06-01,22952.0000,7646.0000,11471.0000,7460.0000,69.0000,0.0000,,,650,528.0000,665,5152.0000,14009.0000,7487.0000,4602.0000,7362,22039,11035.0000,66.0000,6020,,,,,,,,,,,50.0000,81.0000,379400.0000,63.0000,47,0.0000,198,2144,2946,2027,,,,1620.00,3636.1320,3000.00,275.0170,617.9000,,3273.0000,3,1494.0000,2,1897.0000,2,11.0000,2,,,,33.600000,2005-05-16,1,1,14,,,UTU-68548,2005-03-15,5960.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,15E,,,,,P-540,40.0253033,-110.1791078,5502.0000,20006.0000,5433.0000,106131324,0,100036953
43013324240000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,11-24-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-05-01,2007-05-01,88068.0000,10968.0000,25646.0000,20182.0000,154.0000,0.0000,,,130,52.0000,0,4273.0000,20790.0000,7738.0000,14878.0000,7591,49758,15884.0000,95.0000,19068,10954.0000,88068.0000,25632.0000,154.0000,20182.0000,,,,,,28.0000,51.0000,221133.0000,37.0000,14,0.0000,0,7894,53975,19088,,,,1780.00,11562.8400,8030.00,86.4840,562.7000,,6198.0000,9,1229.0000,3,1979.0000,3,12.0000,3,,,,33.400000,2005-05-27,1,1,25,,,U-02458,2005-03-28,5860.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,24,09S,15E,,,,,P-540,40.0145235,-110.1836079,2944.0000,34041.0000,1094.0000,106131323,0,100036953
43013323630000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FENCELINE FED,3-24-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,SI,V,2005-05-01,2007-12-01,148276.0000,23422.0000,48135.0000,4628.0000,289.0000,0.0000,,,3857,3639.0000,1052,12935.0000,44645.0000,20376.0000,2630.0000,17603,86636,32042.0000,192.0000,3436,22365.0000,128553.0000,43791.0000,263.0000,4194.0000,,,,,,93.0000,174.0000,730333.0000,122.0000,0,146.0000,0,6379,56354,960,,,,1870.00,13864.5070,6330.00,72.1270,534.8000,0.0000,13127.0000,6,3857.0000,1,4464.0000,1,27.0000,1,,,,31.700000,2005-05-07,1,1,32,,,UTU-74868,2005-03-02,6680.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,24,08S,16E,,,,,P-540,40.1086804,-110.0707059,2037.0000,28242.0000,643.0000,106131322,0,100036953
43013324250000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,16-23-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,WTR INJ,INACTIVE,V,2005-04-01,2014-02-01,154050.0000,23942.0000,49617.0000,5126.0000,298.0000,0.0000,,,875,1681.0000,514,4745.0000,45356.0000,12304.0000,1006.0000,7319,71689,19267.0000,116.0000,1091,10424.0000,99728.0000,27045.0000,162.0000,1289.0000,17356.0000,141374.0000,40918.0000,1745.0000,246.0000,39.0000,381.0000,612290.0000,102.0000,15,0.0000,17,1973,3844,770,,,,9900.00,2938.3850,6430.00,340.3230,101.0000,,11817.0000,2,1194.0000,2,3164.0000,2,19.0000,2,,,,33.000000,2005-04-13,1,1,107,,,UTU-019222,2005-02-10,5985.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,23,09S,15E,,,,,P-540,40.0106435,-110.1927080,1201.0000,3529.0000,899.0000,105695809,0,100036953
43013323660000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,10-24-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-04-01,2012-02-01,55489.0000,20346.0000,29594.0000,6332.0000,178.0000,0.0000,,,104,50.0000,88,6106.0000,9567.0000,7701.0000,2186.0000,8727,18368,11788.0000,71.0000,2891,12263.0000,29228.0000,17134.0000,103.0000,3643.0000,19430.0000,54145.0000,28454.0000,5273.0000,171.0000,68.0000,121.0000,529065.0000,88.0000,13,0.0000,11,958,977,851,,,,1780.00,2866.2210,2730.00,348.8910,562.9000,,3747.0000,2,2109.0000,2,2734.0000,2,16.0000,2,,,,33.500000,2005-04-27,1,1,82,,,UTU-67170,2005-03-11,6325.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,24,08S,16E,,,,,P-540,40.1017605,-110.0659058,299.0000,857.0000,273.0000,105695807,0,100036953
43013323600000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FENCELINE FED,8-24-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-04-01,2014-10-01,57607.0000,16285.0000,25886.0000,55415.0000,155.0000,0.0000,,,245,123.0000,0,3816.0000,9710.0000,5434.0000,1616.0000,4972,23555,8898.0000,53.0000,2510,6069.0000,27945.0000,10727.0000,64.0000,3138.0000,8968.0000,50867.0000,17446.0000,6416.0000,105.0000,39.0000,34.0000,265710.0000,44.0000,91,16.0000,280,931,1927,8601,,,,890.00,180.7060,3540.00,5533.8650,1127.2000,5687.5000,2707.0000,7,1196.0000,2,1373.0000,2,8.0000,2,,,,31.700000,2005-04-25,1,1,114,,,UTU-74868,2005-03-10,6635.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,24,08S,16E,,,,,P-540,40.1051825,-110.0613058,1389.0000,251.0000,10854.0000,105695806,0,100036953
43013325440000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FEDERAL,12-11-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-04-01,2013-05-01,55817.0000,32631.0000,41934.0000,5981.0000,252.0000,0.0000,,,215,0.0000,180,9236.0000,15708.0000,11854.0000,1600.0000,13417,25444,17658.0000,106.0000,1864,18707.0000,38169.0000,25069.0000,150.0000,2063.0000,28349.0000,50273.0000,36728.0000,5123.0000,220.0000,106.0000,80.0000,716548.0000,119.0000,22,0.0000,17,1117,3240,142,,,,750.00,440.8430,1710.00,2268.3820,1334.0000,,4182.0000,2,3291.0000,2,3702.0000,2,22.0000,2,,,,33.300000,2005-04-26,1,1,98,,,UTU-075174,2005-03-16,5755.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,11,09S,17E,,,,,P-540,40.0435420,-109.9815041,1234.0000,544.0000,176.0000,105695788,0,100036953
43013324270000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,9-22-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-04-01,2006-04-01,11851.0000,3438.0000,5413.0000,4071.0000,32.0000,0.0000,,,326,323.0000,573,2010.0000,5213.0000,2879.0000,2921.0000,3248,10818,5051.0000,30.0000,4008,,,,,,,,,,,16.0000,40.0000,137065.0000,23.0000,190,1033.0000,63,326,323,573,,,,2500.00,3704.3700,3450.00,269.9510,400.3000,183.9000,1728.0000,12,500.0000,2,708.0000,2,4.0000,2,,,,33.600000,2005-04-18,1,1,13,,,UTU-027345,2005-02-23,5880.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,22,09S,15E,,,,,P-540,40.0143514,-110.2118084,3112.0000,11528.0000,3498.0000,105695787,0,100036953
43013323640000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FENCELINE FED,2-24-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-04-01,2014-10-01,122694.0000,43190.0000,63639.0000,40160.0000,382.0000,0.0000,,,1145,427.0000,326,13369.0000,24247.0000,17410.0000,1190.0000,18981,45118,26501.0000,159.0000,1475,25813.0000,63298.0000,36363.0000,218.0000,1976.0000,34871.0000,104209.0000,52239.0000,12181.0000,313.0000,120.0000,103.0000,822387.0000,137.0000,63,9.0000,122,1270,2145,5808,,,,860.00,111.5860,2840.00,8961.7020,1169.5000,7000.0000,6868.0000,5,3719.0000,2,4249.0000,2,25.0000,2,,,,31.700000,2005-04-19,1,1,114,,,UTU-74868,2005-02-24,6680.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,24,08S,16E,,,,,P-540,40.1088104,-110.0661058,2106.0000,235.0000,6436.0000,105695786,0,100036953
43013324840000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,5-24-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-04-01,2006-10-01,26111.0000,6979.0000,11331.0000,1421.0000,68.0000,0.0000,,,213,33.0000,0,4643.0000,12389.0000,6708.0000,1187.0000,6730,22287,10445.0000,63.0000,1421,,,,,,,,,,,61.0000,64.0000,427935.0000,71.0000,0,328.0000,0,5074,14763,1239,,,,1060.00,5956.9550,3740.00,167.8710,943.3000,0.0000,2706.0000,3,1879.0000,2,2211.0000,2,13.0000,2,,,,33.800000,2005-04-25,1,1,19,,,U-02458,2005-03-03,5975.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,24,09S,15E,,,,,P-540,40.0181504,-110.1884080,1905.0000,11348.0000,182.0000,105695733,0,100036953
43013324260000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,9-23-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-04-01,2006-05-01,5780.0000,4406.0000,5369.0000,742.0000,32.0000,0.0000,,,493,271.0000,153,3050.0000,2827.0000,3521.0000,591.0000,4304,5539,5227.0000,31.0000,742,,,,,,,,,,,33.0000,11.0000,208839.0000,35.0000,0,57.0000,0,1513,625,376,,,,350.00,1781.8870,1310.00,561.2030,2881.4000,0.0000,667.0000,6,1020.0000,2,1079.0000,2,6.0000,2,,,,33.600000,2005-04-18,1,1,14,,,UTU-02458,2005-02-21,5980.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,23,09S,15E,,,,,P-540,40.0147825,-110.1932080,2893.0000,5155.0000,366.0000,105695732,0,100036953
43013323620000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FENCELINE FED,6-24-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,SI,V,2005-04-01,2016-06-01,135620.0000,41481.0000,64084.0000,77092.0000,385.0000,0.0000,,,1781,608.0000,380,12798.0000,19832.0000,16103.0000,3269.0000,18754,34581,24518.0000,147.0000,4776,24772.0000,60739.0000,34895.0000,209.0000,7218.0000,32391.0000,124350.0000,53116.0000,21542.0000,319.0000,100.0000,66.0000,665000.0000,111.0000,42,3.0000,319,2031,1026,7605,,,,660.00,1824.1110,3270.00,548.2120,1523.4000,14000.0000,7468.0000,29,3097.0000,2,3579.0000,3,21.0000,3,,,,32.740000,2005-04-20,1,1,134,,,UTU-74868,2005-03-03,6625.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,24,08S,16E,,,,,P-540,40.1051214,-110.0709059,506.0000,923.0000,8267.0000,105695730,0,100036953
43013324610000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,7-13-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-03-01,2006-02-01,9879.0000,6012.0000,7659.0000,2997.0000,46.0000,0.0000,,,1156,1021.0000,703,4254.0000,5508.0000,5172.0000,1504.0000,6012,9879,7659.0000,46.0000,2997,,,,,,,,,,,31.0000,44.0000,232533.0000,39.0000,115,87.0000,0,,,,,,,1410.00,1643.2140,1640.00,608.5640,711.5000,1321.8000,1324.0000,2,1156.0000,1,1326.0000,1,8.0000,1,,,,31.700000,2005-03-10,1,1,12,,,UTU-66184,2005-01-31,6055.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,15E,,,,,P-540,40.0327422,-110.1785078,6012.0000,9879.0000,2997.0000,105652231,0,100036953
43013324580000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,10-13-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-03-01,2013-04-01,34406.0000,18321.0000,24055.0000,50384.0000,144.0000,0.0000,,,1680,913.0000,700,8185.0000,9246.0000,9726.0000,1567.0000,11642,17871,14620.0000,88.0000,1858,14708.0000,30785.0000,19839.0000,119.0000,14421.0000,17865.0000,34012.0000,23534.0000,41050.0000,141.0000,75.0000,68.0000,515667.0000,86.0000,1,,94,,,,,,,920.00,,1880.00,,1092.3000,,2433.0000,19,2237.0000,2,2578.0000,2,15.0000,2,,,,31.700000,2005-03-04,1,1,62,,,UTU-66184,2005-01-25,6038.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,15E,,,,,P-540,40.0290532,-110.1788078,212.0000,,94.0000,105652225,0,100036953
43013324640000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,6-13-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,WTR INJ,INACTIVE,V,2005-03-01,2013-11-01,28120.0000,11710.0000,16397.0000,11381.0000,98.0000,0.0000,,,408,231.0000,2,2360.0000,5132.0000,3215.0000,981.0000,3458,10785,5256.0000,32.0000,1466,4958.0000,16483.0000,7705.0000,46.0000,2763.0000,8538.0000,19829.0000,11843.0000,6731.0000,71.0000,26.0000,56.0000,210300.0000,35.0000,23,0.0000,16,857,937,1262,,,,2160.00,7652.5000,2400.00,130.6760,462.6000,,3453.0000,104,773.0000,2,1052.0000,2,6.0000,2,,,,33.200000,2005-03-21,1,1,105,,,UTU-66184,2005-02-03,6161.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,15E,,,,,P-540,40.0325932,-110.1827079,800.0000,6122.0000,1401.0000,105652158,0,100036953
43013324620000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,2-13-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,WTR INJ,INACTIVE,V,2005-03-01,2013-08-01,40057.0000,29366.0000,36042.0000,8210.0000,216.0000,0.0000,,,330,209.0000,0,6796.0000,7921.0000,8116.0000,1757.0000,9773,14830,12245.0000,73.0000,2400,14029.0000,23234.0000,17901.0000,107.0000,3407.0000,22307.0000,31801.0000,27607.0000,5799.0000,166.0000,65.0000,47.0000,439733.0000,73.0000,10,8.0000,11,2201,3896,683,,,,720.00,811.1170,1360.00,1232.8670,1394.9000,1250.0000,1808.0000,3,1964.0000,2,2205.0000,3,13.0000,3,,,,33.100000,2005-03-24,1,1,101,,,UTU-66184,2005-02-15,6125.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,15E,,,,,P-540,40.0362511,-110.1786078,1763.0000,1430.0000,660.0000,105652157,0,100036953
43013324570000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,11-13-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-03-01,2006-03-01,19288.0000,8547.0000,11762.0000,1939.0000,71.0000,0.0000,,,2338,2652.0000,980,6769.0000,12379.0000,8832.0000,1636.0000,8467,19288,11682.0000,70.0000,1939,,,,,,,,,,,59.0000,106.0000,461133.0000,77.0000,80,0.0000,0,2338,2652,980,,,,1790.00,2679.3360,2260.00,373.2270,557.5000,,3184.0000,2,2338.0000,1,2780.0000,1,17.0000,1,,,,31.700000,2005-03-01,1,1,13,,,UTU-66184,2005-01-21,6050.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,15E,,,,,P-540,40.0284732,-110.1834079,6209.0000,16636.0000,959.0000,105652156,0,100036953
43013324550000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,13-13-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-02-01,2005-11-01,11327.0000,2213.0000,4101.0000,1655.0000,25.0000,0.0000,,,390,852.0000,378,1829.0000,7872.0000,3141.0000,1270.0000,,,,,,,,,,,,,,,,18.0000,70.0000,177516.0000,30.0000,1,0.0000,293,,,,,,,3920.00,5118.3910,5120.00,195.3740,255.4000,,2173.0000,2,555.0000,2,917.0000,2,6.0000,2,,,,31.700000,2005-02-16,1,1,10,,,UTU-68548,2004-12-15,6040.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,15E,,,,,P-540,40.0254143,-110.1884080,2213.0000,11327.0000,1655.0000,105583247,0,100036953
43013323610000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,FENCELINE FED,7-24-8-16,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-02-01,2007-12-01,31223.0000,8453.0000,13657.0000,2566.0000,82.0000,0.0000,,,2274,3660.0000,1045,4935.0000,15221.0000,7472.0000,1602.0000,6500,26049,10841.0000,65.0000,1865,7305.0000,27473.0000,11884.0000,71.0000,2184.0000,,,,,,30.0000,112.0000,289613.0000,48.0000,6,0.0000,0,991,2988,212,,,,3780.00,3461.6720,3690.00,288.8780,264.6000,,3660.0000,1,2274.0000,1,2884.0000,1,17.0000,1,,,,31.700000,2005-02-02,1,1,29,,,UTU-74868,2004-11-18,6615.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,24,08S,16E,,,,,P-540,40.1050225,-110.0661058,1148.0000,3974.0000,494.0000,105583231,0,100036953
43013324810000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,7-23-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-02-01,2006-04-01,6655.0000,2003.0000,3112.0000,544.0000,19.0000,0.0000,,,447,852.0000,212,1398.0000,4662.0000,2175.0000,430.0000,2003,6215,3039.0000,18.0000,544,,,,,,,,,,,10.0000,43.0000,100581.0000,17.0000,0,187.0000,0,951,3396,342,,,,4530.00,3097.9090,3320.00,322.7980,220.6000,0.0000,1342.0000,2,447.0000,1,589.0000,1,4.0000,1,,,,33.500000,2005-02-04,1,1,15,,,UTU-66185,2004-12-11,5925.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,23,09S,15E,,,,,P-540,40.0185824,-110.1982081,1052.0000,3259.0000,202.0000,105583187,0,100036953
43013324780000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,1-23-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-02-01,2006-07-01,42172.0000,9772.0000,16801.0000,2052.0000,101.0000,0.0000,,,1498,1273.0000,311,5495.0000,12701.0000,7612.0000,505.0000,8355,33892,14004.0000,84.0000,1681,,,,,,,,,,,51.0000,106.0000,414871.0000,69.0000,0,0.0000,2,5495,12701,505,,,,2070.00,6890.5780,4320.00,145.1260,483.5000,,8042.0000,11,1594.0000,2,2231.0000,11,13.0000,11,,,,33.200000,2005-02-08,1,1,17,,,UTU-66185,2004-12-13,5975.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,23,09S,15E,,,,,P-540,40.0222023,-110.1933081,4277.0000,29471.0000,1547.0000,105583186,0,100036953
43013324560000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,12-13-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,SI,V,2005-02-01,2013-04-01,77843.0000,17622.0000,30596.0000,12772.0000,184.0000,0.0000,,,410,176.0000,0,5817.0000,10308.0000,7535.0000,816.0000,8398,17123,11252.0000,68.0000,945,11797.0000,34447.0000,17538.0000,105.0000,1334.0000,15988.0000,61689.0000,26269.0000,2319.0000,158.0000,70.0000,105.0000,525258.0000,88.0000,,,156,68,0,0,,,,1500.00,,4420.00,,668.1000,,3397.0000,66,2172.0000,2,2714.0000,2,16.0000,2,,,,31.700000,2005-02-22,1,1,78,,,UTU-66184,2005-01-18,6075.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,13,09S,15E,,,,,P-540,40.0290342,-110.1883080,62.0000,,156.0000,105583185,0,100036953
43013324870000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,7-22-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-01-01,2006-07-01,22914.0000,9372.0000,13191.0000,1189.0000,79.0000,0.0000,,,257,35.0000,0,5314.0000,8897.0000,6797.0000,943.0000,7953,17582,10883.0000,65.0000,1098,,,,,,,,,,,69.0000,65.0000,477536.0000,80.0000,1,0.0000,0,5829,10653,971,,,,950.00,3460.6270,2440.00,288.9650,1049.1000,,1939.0000,5,1923.0000,2,2229.0000,2,13.0000,2,,,,33.200000,2005-01-28,1,1,18,,,UTU-68548,2004-12-09,6035.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,22,09S,15E,,,,,P-540,40.0181243,-110.2162084,3543.0000,12261.0000,218.0000,105566879,0,100036953
43013324790000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,ASHLEY FED,3-23-9-15,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,OIL,INACTIVE,V,2005-01-01,2006-05-01,30959.0000,12649.0000,17809.0000,2563.0000,107.0000,0.0000,,,1053,803.0000,603,7301.0000,10332.0000,9023.0000,1900.0000,10791,23274,14670.0000,88.0000,2388,,,,,,,,,,,77.0000,70.0000,533643.0000,89.0000,132,458.0000,8,6563,8478,1798,,,,910.00,3693.8880,2450.00,270.7170,1101.3000,288.2000,3017.0000,12,2163.0000,2,2490.0000,2,15.0000,2,,,,33.500000,2005-01-18,1,1,17,,,UTU-68548,2004-12-06,5985.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,23,09S,15E,,,,,P-540,40.0217523,-110.2025082,6086.0000,22481.0000,765.0000,105566878,0,100036953
43013325530000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,BLACKJACK FED,10-5-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,WTR INJ,INACTIVE,V,2005-01-01,2012-12-01,76804.0000,73996.0000,86797.0000,8225.0000,521.0000,1.0000,,,2836,560.0000,450,16080.0000,8131.0000,17435.0000,1876.0000,24604,18010,27606.0000,166.0000,2758,35439.0000,25877.0000,39752.0000,239.0000,3990.0000,60556.0000,57210.0000,70091.0000,6174.0000,421.0000,102.0000,24.0000,634857.0000,106.0000,36,31.0000,25,4290,2599,767,,,,240.00,1776.8260,1040.00,562.8010,4255.2000,1161.3000,3058.0000,71,2871.0000,3,3031.0000,4,18.0000,4,,,,33.100000,2005-01-10,1,1,95,,,UTU-74808,2004-12-01,6015.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,05,09S,17E,,,,,P-540,40.0572635,-110.0288052,2684.0000,4769.0000,695.0000,105566867,0,100036953
43013325520000,NEWFIELD EXPLORATION COMPANY,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,BLACKJACK FED,8-5-9-17,COM,DUCHESNE (UT),UINTA,UINTA,,GREEN RIVER,WTR INJ,INACTIVE,V,2005-01-01,2006-04-01,12959.0000,8443.0000,10603.0000,1394.0000,64.0000,0.0000,,,2041,2228.0000,835,5157.0000,6048.0000,6165.0000,1163.0000,7391,10976,9220.0000,55.0000,1297,,,,,,,,,,,32.0000,37.0000,227000.0000,38.0000,231,435.0000,23,4178,4808,1088,,,,1170.00,1911.1370,1530.00,523.2490,851.9000,531.0000,2228.0000,1,2041.0000,1,2412.0000,1,14.0000,1,,,,32.300000,2004-12-31,1,1,16,,,UTU-74808,2004-11-23,6035.00000,,,MONUMENT BUTTE,UT,,UINTA,USA,05,09S,17E,,,,,P-540,40.0623025,-110.0239751,4265.0000,8151.0000,306.0000,105566812,0,100036953
